id,SalePrice
2735,132339.98244125402
2736,135602.36048306676
2737,121699.26423153977
2738,138676.00149331684
2739,158559.81946230028
2740,136080.34514322155
2741,146018.9477330718
2742,153977.7014909882
2743,154972.77320600854
2744,162868.30210607423
2745,140297.73812167783
2746,137813.12508372188
2747,154009.12336718733
2748,127924.14277715766
2749,128329.69138069752
2750,128029.8010555907
2751,135100.06055028283
2752,203780.4615554399
2753,145385.76155832404
2754,204566.1507429054
2755,136178.48787033037
2756,95391.1596559489
2757,72273.83150333239
2758,86999.88197892767
2759,163517.73459323362
2760,121316.09237865786
2761,141391.3880771529
2762,143518.98530042393
2763,185885.4464942009
2764,153282.46818858187
2765,290651.76794985303
2766,127420.81793724016
2767,87236.2768358431
2768,131643.29797989063
2769,133129.15771328023
2770,142949.68783464108
2771,105986.31237487539
2772,110979.86415629771
2773,164707.71003638668
2774,140270.5552830348
2775,117268.42347406798
2776,143286.7435847029
2777,146183.59659859064
2778,105541.9370387116
2779,123155.06896444906
2780,98056.89807254949
2781,97315.48838739921
2782,95688.60611795333
2783,98173.29480558926
2784,122034.72079175734
2785,137170.95285505377
2786,69177.58317713087
2787,126355.32160505753
2788,74414.09896912362
2789,174829.01841844083
2790,93835.4442772826
2791,111125.21414572484
2792,53761.601312506034
2793,154729.97980786875
2794,100951.1306380468
2795,120169.64593330903
2796,99712.7755429807
2797,194287.4314654081
2798,108244.60285195417
2799,117367.94332854141
2800,69344.4542943862
2801,112981.64520730785
2802,128925.26672313706
2803,168760.9123232807
2804,129491.29986576199
2805,99745.91819775372
2806,84295.18488313972
2807,160525.5632953404
2808,146466.1570100936
2809,131240.79939481744
2810,124797.84369832168
2811,159501.80558465765
2812,168213.67895141954
2813,156275.5424388171
2814,161846.75348810974
2815,98486.15558930379
2816,237718.12763947636
2817,155566.38754070085
2818,130594.23738808339
2819,166914.22863723087
2820,135385.38899339928
2821,105184.330863752
2822,196333.02484127056
2823,307169.42518934456
2824,166326.8318946242
2825,150553.52747013426
2826,129728.4402313174
2827,138404.60214729432
2828,211002.2631938551
2829,213352.1006073163
2830,228112.38772838455
2831,176886.0276475497
2832,237958.0675532233
2833,304203.51295200596
2834,219983.3578966611
2835,226320.77373764748
2836,191748.36330790006
2837,156797.66128510726
2838,151162.66750279424
2839,172936.04779898172
2840,204634.8306745792
2841,205790.2417937849
2842,230490.43820375673
2843,148664.20319718306
2844,171814.7223686619
2845,127204.80274711472
2846,208915.1438333201
2847,208489.0209537608
2848,217745.3103307847
2849,196811.38353998706
2850,282097.1673435386
2851,215650.49565676998
2852,241049.19991806243
2853,234065.03344273096
2854,137657.00451403589
2855,199296.49061777664
2856,200251.7240768273
2857,190550.19001906444
2858,205446.6759413408
2859,106826.67849973211
2860,122183.01152685045
2861,124952.93961707054
2862,185825.92470998995
2863,127326.28409875477
2864,240752.28680507414
2865,142878.81898816023
2866,142525.2587296371
2867,97882.65705930186
2868,93905.15953934663
2869,98928.66211918439
2870,120390.75791167912
2871,84888.91837016515
2872,51030.53204432587
2873,97338.60559278283
2874,138837.57801781053
2875,113098.10549544156
2876,164500.86086198202
2877,146485.8221463308
2878,164059.14955737715
2879,133943.29046931097
2880,103696.04035347949
2881,144974.05141030776
2882,176428.90422273247
2883,193944.39768965534
2884,203466.255751193
2885,186895.12184336645
2886,229082.46888613832
2887,100379.65667176811
2888,142568.428628052
2889,58777.32039782257
2890,81209.6468584289
2891,136254.9879643779
2892,43176.515635946475
2893,71641.5318328039
2894,55114.14901298751
2895,323044.1096903571
2896,278984.08593968546
2897,207862.69089073717
2898,150512.81802887152
2899,215656.4301018578
2900,158554.32463850564
2901,212379.5731626641
2902,183428.49352866947
2903,332198.34298012976
2904,347781.7637618361
2905,85715.75768295804
2906,196983.94719233282
2907,114498.92492757337
2908,130027.78283505968
2909,154385.5538930262
2910,78097.50007306272
2911,83366.93399771594
2912,148245.2688958305
2913,84248.76752345928
2914,80139.6450571969
2915,87496.34366905648
2916,85034.58301964635
2917,165128.54225094116
2918,119034.14941216557
2919,227808.9347615505
